Principle Component 1,Principle Component 2,Principle Component 3,SHUTTLECOCK POSITIION IN AIR(X) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
-0.5534341964870089,0.23728278000416383,2.406036252021259,4.524651073,1.009157819,2.018880944
-0.5638900165609683,0.23859173271669212,2.3877003670591352,4.596993367,1.010420558,2.072922254
-0.5743458366349283,0.23990068542922086,2.3693644820970134,4.669231031,1.011681471,2.126542178
-0.5848016567088882,0.2412096381417493,2.351028597134891,4.738698542,1.012894031,2.180898482
-0.5952574767828476,0.24251859085427774,2.332692712172768,4.811805062,1.01417011,2.233193572
-0.6057132968568075,0.24382754356680622,2.314356827210646,4.880395879,1.015367367,2.282637156
-0.616169116930767,0.24513649627933456,2.296020942248523,4.950552495,1.016591956,2.331975591
-0.6266249370047269,0.24644544899186305,2.2776850572864005,5.021576434,1.017831683,2.381992121
-0.6370807570786864,0.24775440170439164,2.259349172324278,5.089485469,1.01901704,2.430039668
-0.6475365771526463,0.24906335441692007,2.241013287362156,5.158810192,1.020227107,2.476725592
-0.6579923972266059,0.25037230712944836,2.2226774024000324,5.226728092,1.021412619,2.522951155
-0.6684482173005657,0.25168125984197703,2.2043415174379097,5.292745847,1.022564963,2.566638013
-0.6789040373745252,0.25299021255450543,2.1860056324757875,5.36099195,1.023756203,2.610509415
-0.689359857448485,0.25429916526703394,2.167669747513665,5.42493155,1.024872273,2.653596555
-0.6998156775224447,0.2556081179795624,2.1493338625515426,5.492585191,1.026053171,2.694441
-0.7102714975964043,0.2569170706920907,2.13099797758942,5.557856218,1.027192481,2.735676478
-0.7207273176703642,0.2582260234046194,2.1126620926272976,5.622204627,1.028315687,2.776532541
-0.7311831377443238,0.2595349761171477,2.0943262076651745,5.687045893,1.029447496,2.81517897
-0.7416389578182836,0.2608439288296763,2.0759903227030523,5.749190097,1.030532227,2.85637748
-0.7520947778922431,0.26215288154220456,2.057654437740929,5.80936307,1.03158255,2.894401306
-0.7625505979662031,0.2634618342547333,2.0393185527788074,5.87419953,1.032714274,2.929919871
-0.7730064180401628,0.2647707869672617,2.0209826678166847,5.937089776,1.033812028,2.966915954
-0.7834622381141225,0.26607973967979004,2.002646782854562,5.999182835,1.034895866,3.004103135
-0.7939180581880821,0.2673886923923186,1.98431089789244,6.061982504,1.035992038,3.03782317
-0.8043738782620418,0.268697645104847,1.9659750129303166,6.120043567,1.037005498,3.071653948
-0.8148296983360015,0.27000659781737557,1.9476391279681946,6.18058595,1.038062269,3.104556378
-0.8252855184099611,0.2713155505299038,1.9293032430060715,6.241439236,1.039124467,3.137386094
-0.8357413384839208,0.27262450324243237,1.9109673580439495,6.299803969,1.040143228,3.167696027
-0.8461971585578805,0.2739334559549608,1.8926314730818266,6.357809157,1.041155712,3.199166267
-0.8566529786318403,0.27524240866748934,1.874295588119704,6.41540836,1.04216111,3.229165528
-0.8671087987057999,0.2765513613800178,1.8559597031575816,6.471223069,1.043135359,3.258982725
-0.8775646187797598,0.2778603140925463,1.8376238181954594,6.529245143,1.044148138,3.287856654
-0.8880204388537193,0.27916926680507476,1.8192879332333363,6.585090965,1.045122931,3.315956553
-0.898476258927679,0.28047821951760316,1.8009520482712138,6.639517099,1.046072942,3.340947337
-0.9089320790016389,0.2817871722301317,1.7826161633090916,6.698007146,1.04709389,3.367286592
-0.9193878990755984,0.28309612494265995,1.7642802783469682,6.751148056,1.048021468,3.391641924
-0.929843719149558,0.2844050776551887,1.7459443933848462,6.805707887,1.048973813,3.416381757
-0.9402995392235178,0.285714030367717,1.7276085084227233,6.858311853,1.049892019,3.439751491
-0.9507553592974778,0.2870229830802457,1.709272623460601,6.913291188,1.050851687,3.46343307
-0.9612111793714374,0.28833193579277405,1.6909367384984788,6.965084793,1.051755748,3.485939548
-0.9716669994453969,0.28964088850530245,1.6726008535363557,7.016882041,1.052659872,3.507262213
-0.9821228195193565,0.29094984121783074,1.6542649685742332,7.068638856,1.05356329,3.524850453
-0.9925786395933165,0.2922587939303594,1.6359290836121105,7.119319899,1.054447931,3.543765064
-1.0030344596672762,0.29356774664288776,1.6175931986499879,7.168995067,1.055315015,3.564381983
-1.0134902797412357,0.29487669935541627,1.599257313687865,7.219497625,1.05619654,3.581691292
-1.0239460998151955,0.2961856520679448,1.5809214287257431,7.269486532,1.0570691,3.594180872
-1.0344019198891554,0.2974946047804732,1.5625855437636207,7.320507463,1.057959673,3.612875455
-1.0448577399631147,0.2988035574930016,1.5442496588014978,7.365593397,1.058746651,3.627540058
-1.0553135600370744,0.3001125102055301,1.525913773839375,7.415378395,1.059615652,3.639713554
-1.0657693801110344,0.3014214629180586,1.5075778888772526,7.461229351,1.060415983,3.650660359
-1.076225200184994,0.30273041563058717,1.4892420039151304,7.509044708,1.061250603,3.662318853
-1.0866810202589536,0.30403936834311546,1.4709061189530077,7.554848547,1.062050112,3.671821366
-1.0971368403329136,0.3053483210556442,1.4525702339908853,7.600721527,1.062850828,3.680351464
-1.107592660406873,0.30665727376817253,1.4342343490287626,7.644135457,1.063608621,3.688631007
-1.1180484804808328,0.30796622648070093,1.41589846406664,7.690165752,1.064412083,3.69540556
-1.1285043005547928,0.30927517919322944,1.3975625791045176,7.734237532,1.065181359,3.700310365
-1.1389601206287523,0.31058413190575795,1.379226694142395,7.778988263,1.065962485,3.703466884
-1.1494159407027118,0.31189308461828635,1.3608908091802723,7.820668259,1.066690013,3.708115288
-1.1598717607766715,0.3132020373308148,1.3425549242181496,7.864611762,1.067457049,3.706564504
-1.1703275808506317,0.3145109900433434,1.3242190392560276,7.904951907,1.068161189,3.70699645
-1.1807834009245912,0.3158199427558719,1.305883154293905,7.946958674,1.06889442,3.707191643
-1.191239220998551,0.3171288954684003,1.2875472693317822,7.988459926,1.069618827,3.705342624
-1.2016950410725105,0.31843784818092863,1.2692113843696595,8.028385913,1.070315738,3.700061289
-1.2121508611464702,0.3197468008934572,1.2508754994075373,8.06872978,1.071019942,3.695548113
-1.22260668122043,0.3210557536059857,1.2325396144454142,8.107455637,1.071695905,3.687376506
-1.2330625012943894,0.32236470631851405,1.2142037294832917,8.147804179,1.072400191,3.678412687
-1.2435183213683492,0.3236736590310425,1.1958678445211692,8.18465314,1.073043392,3.668083214
-1.253974141442309,0.3249826117435709,1.1775319595590465,8.222382771,1.073701965,3.655163386
-1.2644299615162686,0.32629156445609936,1.1591960745969239,8.257883088,1.074321626,3.642285857
-1.2748857815902284,0.3276005171686279,1.1408601896348014,8.297271734,1.075009157,3.628623606
-1.2853416016641879,0.32890946988115644,1.1225243046726792,8.331425803,1.075605319,3.610094876
-1.295797421738148,0.33021842259368483,1.1041884197105565,8.368586691,1.076253964,3.592554111
-1.3062532418121073,0.3315273753062132,1.0858525347484338,8.403712373,1.076867085,3.570748613
-1.316709061886067,0.3328363280187417,1.0675166497863111,8.438450652,1.077473444,3.548855689
-1.3271648819600272,0.3341452807312703,1.049180764824189,8.47328186,1.078081425,3.525002075
-1.3376207020339865,0.3354542334437986,1.0308448798620662,8.505132409,1.078637379,3.496768834
-1.3480765221079465,0.3367631861563272,1.012508994899944,8.540944907,1.079262488,3.469644529
